last_name,first_name,player_id,year,b_ab,batting_avg,slg_percent,on_base_percent,xba,xslg,xwoba,xobp,xiso,xwobacon,xbacon,exit_velocity_avg,launch_angle_avg,barrel_batted_rate,hard_hit_percent
Almonte,Abraham,501659,2018,134,0.179,0.284,0.258,0.24,0.405,0.323,0.32,0.166,0.386,0.333,89.8,8.1,8,37
Freese,David,501896,2018,280,0.296,0.471,0.359,0.282,0.479,0.359,0.35,0.197,0.438,0.38,90.3,7.3,9,45
Davis,Khris,501981,2018,576,0.247,0.549,0.326,0.247,0.566,0.376,0.329,0.318,0.486,0.353,92.5,18.1,17.2,48.1
Pham,Tommy,502054,2018,494,0.275,0.464,0.367,0.283,0.498,0.376,0.373,0.215,0.461,0.391,93,6.6,10.1,49.9
Martinez,J.D.,502110,2018,569,0.33,0.629,0.402,0.307,0.619,0.418,0.383,0.312,0.52,0.409,93,10.8,16,52.7
Valencia,Danny,502143,2018,255,0.263,0.408,0.316,0.281,0.458,0.346,0.339,0.176,0.402,0.355,90.7,9.2,7.7,41
Reddick,Josh,502210,2018,433,0.242,0.4,0.316,0.237,0.36,0.298,0.314,0.123,0.312,0.288,85.6,18.2,3.9,27
Gentry,Craig,502226,2018,156,0.269,0.346,0.32,0.251,0.326,0.284,0.306,0.075,0.316,0.315,83.9,9.6,1.6,21.4
Dyson,Jarrod,502481,2018,206,0.189,0.257,0.278,0.232,0.308,0.286,0.323,0.077,0.284,0.279,85.3,11,1.7,19.3
Murphy,Daniel,502517,2018,328,0.299,0.454,0.336,0.304,0.455,0.343,0.342,0.151,0.369,0.344,87.6,16.2,4.8,29
Goldschmidt,Paul,502671,2018,593,0.29,0.533,0.388,0.271,0.533,0.384,0.373,0.262,0.48,0.383,90.8,15.7,13.6,44
Gonzalez,Marwin,503556,2018,489,0.247,0.409,0.321,0.243,0.413,0.321,0.322,0.17,0.379,0.329,89.1,11.3,6.8,41.5
Leon,Sandy,506702,2018,265,0.177,0.279,0.229,0.184,0.282,0.233,0.238,0.098,0.279,0.256,84.7,17,4.6,25.8
Pena,Francisco,506747,2018,133,0.203,0.271,0.239,0.181,0.257,0.207,0.222,0.076,0.284,0.268,85.5,7.2,3.3,27.2
Altuve,Jose,514888,2018,534,0.316,0.451,0.384,0.288,0.449,0.352,0.36,0.162,0.37,0.337,87.2,10.1,5.9,33.8
Hernandez,Cesar,514917,2018,605,0.253,0.362,0.356,0.242,0.352,0.316,0.35,0.11,0.346,0.327,85.8,11.5,4.2,28.6
Segura,Jean,516416,2018,586,0.304,0.415,0.339,0.273,0.393,0.31,0.313,0.12,0.326,0.307,87.7,7.8,3.6,32.3
Arcia,Francisco,516472,2018,103,0.204,0.427,0.226,0.199,0.308,0.233,0.222,0.11,0.298,0.271,82.6,11.2,6.6,19.7
Castro,Starlin,516770,2018,593,0.278,0.4,0.329,0.257,0.402,0.311,0.311,0.145,0.357,0.322,88.5,8.4,6.9,36.2
Marte,Starling,516782,2018,559,0.277,0.46,0.327,0.266,0.456,0.335,0.319,0.19,0.384,0.331,88.4,8.9,7.5,38.8
Pirela,Jose,517369,2018,438,0.249,0.345,0.3,0.254,0.344,0.292,0.307,0.091,0.33,0.32,89,4.7,3.4,37.4
Culberson,Charlie,518586,2018,296,0.27,0.466,0.326,0.218,0.337,0.268,0.279,0.119,0.337,0.306,85.2,8.5,5.2,30.7
Descalso,Daniel,518614,2018,349,0.238,0.436,0.352,0.229,0.394,0.332,0.351,0.165,0.388,0.333,89,19.1,10.2,35.2
Dietrich,Derek,518618,2018,499,0.265,0.421,0.33,0.237,0.382,0.303,0.306,0.145,0.367,0.329,87.4,15.8,6.1,37.8
Donaldson,Josh,518626,2018,187,0.246,0.449,0.352,0.231,0.417,0.331,0.34,0.186,0.387,0.324,90.2,11.6,10.4,41.4
Freeman,Freddie,518692,2018,618,0.309,0.505,0.388,0.298,0.533,0.388,0.381,0.235,0.448,0.378,89.1,14.5,9.3,39.8
Grandal,Yasmani,518735,2018,440,0.241,0.466,0.349,0.222,0.438,0.337,0.335,0.216,0.387,0.308,88.9,14.1,11.6,40.4
Heyward,Jason,518792,2018,440,0.27,0.395,0.333,0.266,0.387,0.319,0.331,0.121,0.327,0.306,88.3,9.6,2.9,38.8
LeMahieu,DJ,518934,2018,533,0.276,0.428,0.32,0.277,0.42,0.326,0.324,0.144,0.354,0.324,91.3,5.9,5.2,43.2
Lucroy,Jonathan,518960,2018,415,0.241,0.325,0.291,0.249,0.349,0.289,0.302,0.1,0.306,0.294,86.9,13.5,2.2,27.5
Mesoraco,Devin,519023,2018,244,0.221,0.398,0.303,0.211,0.37,0.29,0.294,0.158,0.314,0.267,86.6,20.6,6.2,28.5
Moreland,Mitch,519048,2018,404,0.245,0.433,0.325,0.249,0.481,0.353,0.334,0.232,0.419,0.336,91,11.5,12.1,44.8
Moustakas,Mike,519058,2018,573,0.251,0.459,0.315,0.257,0.461,0.336,0.321,0.204,0.37,0.31,89.5,19.9,8.8,39.1
Rizzo,Anthony,519203,2018,566,0.283,0.47,0.376,0.291,0.47,0.367,0.386,0.179,0.377,0.336,90.1,14.7,6.5,40.6
Romine,Austin,519222,2018,242,0.244,0.417,0.294,0.229,0.367,0.285,0.283,0.138,0.35,0.313,88.6,9.6,5,38
Sogard,Eric,519299,2018,97,0.134,0.165,0.239,0.196,0.277,0.262,0.296,0.081,0.267,0.256,85.1,15.7,1.3,23.7
SouzaJr.,Steven,519306,2018,241,0.22,0.369,0.309,0.233,0.388,0.314,0.32,0.155,0.385,0.338,88.7,16.2,7.8,39.8
Stanton,Giancarlo,519317,2018,617,0.266,0.509,0.343,0.241,0.477,0.345,0.325,0.236,0.46,0.363,93.7,11.7,15.1,50.8
Thames,Eric,519346,2018,247,0.219,0.478,0.306,0.208,0.445,0.315,0.296,0.237,0.452,0.342,91,19.3,16.7,43.3
Galvis,Freddy,520471,2018,602,0.248,0.38,0.299,0.218,0.341,0.273,0.276,0.123,0.321,0.29,88.6,13.7,3.9,28.9
Perez,Salvador,521692,2018,510,0.235,0.439,0.274,0.259,0.481,0.336,0.299,0.221,0.399,0.328,91.3,18,10.8,47.5
Forsythe,Logan,523253,2018,371,0.232,0.291,0.313,0.219,0.302,0.274,0.301,0.084,0.291,0.281,87.3,10.4,1,29.8
Flores,Wilmer,527038,2018,386,0.267,0.417,0.319,0.251,0.364,0.297,0.308,0.113,0.295,0.278,86.4,17.4,2.8,27.3
Marte,Jefry,527043,2018,194,0.216,0.371,0.273,0.234,0.352,0.285,0.289,0.118,0.322,0.297,88.2,6.1,4.6,36.6
LaMarre,Ryan,534606,2018,165,0.279,0.382,0.322,0.231,0.324,0.271,0.284,0.093,0.355,0.342,87.8,11.4,3.5,33.9
Garcia,Avisail,541645,2018,356,0.236,0.438,0.281,0.248,0.467,0.328,0.297,0.219,0.427,0.348,90.3,9.6,11.6,43.2
Perez,Hernan,541650,2018,316,0.253,0.386,0.29,0.239,0.371,0.285,0.279,0.132,0.341,0.31,87.9,11.5,4.9,32.5
Inciarte,Ender,542255,2018,597,0.265,0.38,0.323,0.254,0.341,0.296,0.318,0.087,0.303,0.298,84.9,10.9,1.5,18.7
Ozuna,Marcell,542303,2018,582,0.28,0.433,0.325,0.285,0.497,0.358,0.332,0.213,0.413,0.351,91.5,10.8,9.7,45.1
Villar,Jonathan,542340,2018,466,0.26,0.384,0.324,0.223,0.351,0.288,0.293,0.128,0.352,0.317,88.5,3.2,5.1,36
Ortega,Rafael,542364,2018,133,0.233,0.271,0.287,0.264,0.327,0.289,0.316,0.062,0.314,0.32,84.9,12.8,0,22.7
Aguilar,Jesus,542583,2018,492,0.274,0.539,0.352,0.253,0.488,0.356,0.338,0.235,0.44,0.355,89.8,16.2,11.4,42.9
Beckham,Tim,542921,2018,369,0.23,0.374,0.286,0.233,0.373,0.294,0.291,0.14,0.359,0.32,87.1,9.8,5.9,35.3
Crawford,Brandon,543063,2018,531,0.254,0.394,0.325,0.251,0.376,0.305,0.326,0.125,0.353,0.327,87.5,11.3,3.6,33.3
Cron,C.J.,543068,2018,501,0.253,0.493,0.323,0.247,0.483,0.345,0.319,0.236,0.433,0.345,88,15.2,12.2,36.6
Gomes,Yan,543228,2018,403,0.266,0.449,0.313,0.248,0.45,0.322,0.298,0.203,0.422,0.351,88.9,18.7,8.4,38.7
Grossman,Robbie,543257,2018,396,0.273,0.384,0.366,0.246,0.35,0.316,0.348,0.103,0.326,0.311,87.1,15.1,2.2,28.4
Harrison,Josh,543281,2018,344,0.25,0.363,0.291,0.227,0.357,0.276,0.273,0.13,0.31,0.279,85.9,15.7,3.9,26.1
Hicks,Aaron,543305,2018,480,0.248,0.467,0.365,0.262,0.465,0.372,0.382,0.204,0.404,0.341,89.7,13.2,8.8,43
Hicks,John,543308,2018,288,0.26,0.403,0.311,0.222,0.367,0.282,0.276,0.145,0.355,0.312,87.9,14.6,5.8,34.5
Hosmer,Eric,543333,2018,613,0.253,0.398,0.322,0.239,0.374,0.302,0.312,0.135,0.35,0.314,88.7,-1.5,5.9,38.2
Joseph,Caleb,543376,2018,265,0.219,0.321,0.254,0.223,0.311,0.253,0.259,0.088,0.311,0.3,85.1,13,1.5,29.4
Kipnis,Jason,543401,2018,530,0.23,0.389,0.314,0.237,0.394,0.318,0.324,0.157,0.345,0.302,86.9,17.8,6.6,31.6
Mahtook,Mikie,543484,2018,223,0.202,0.359,0.276,0.217,0.352,0.286,0.291,0.136,0.346,0.305,87.9,12.4,6.3,35
McCann,James,543510,2018,427,0.22,0.314,0.267,0.235,0.365,0.288,0.284,0.13,0.358,0.325,87.8,16.2,5.1,37.4
Miller,Brad,543543,2018,230,0.248,0.413,0.311,0.226,0.422,0.31,0.294,0.195,0.428,0.352,91.1,11.2,10.7,49
Rendon,Anthony,543685,2018,529,0.308,0.535,0.374,0.302,0.538,0.384,0.369,0.237,0.417,0.352,90.7,17.9,10.3,44.8
Semien,Marcus,543760,2018,632,0.255,0.388,0.317,0.245,0.38,0.305,0.311,0.135,0.337,0.307,86.8,15.5,4.5,32.1
Shaw,Travis,543768,2018,498,0.241,0.48,0.344,0.242,0.46,0.35,0.348,0.218,0.379,0.308,88.9,16.9,10.3,38.3
Shuck,JB,543776,2018,130,0.192,0.231,0.254,0.215,0.272,0.249,0.277,0.056,0.259,0.26,84.6,7,0,24.8
SpringerIII,George,543807,2018,544,0.265,0.434,0.344,0.253,0.459,0.346,0.336,0.206,0.389,0.325,88.6,9.5,8.9,37.4
Strange-Gordon,Dee,543829,2018,556,0.268,0.349,0.284,0.265,0.325,0.272,0.287,0.06,0.302,0.309,83.2,5.8,0.2,12.5
Vazquez,Christian,543877,2018,251,0.207,0.283,0.257,0.246,0.339,0.281,0.294,0.093,0.304,0.295,87.4,13,1.9,29
Wong,Kolten,543939,2018,353,0.249,0.388,0.327,0.23,0.337,0.295,0.318,0.107,0.298,0.277,87.6,9.1,3.3,30.9
Gregorius,Didi,544369,2018,504,0.268,0.494,0.334,0.257,0.398,0.318,0.327,0.14,0.323,0.294,87,16,4.7,30.8
Garcia,Leury,544725,2018,258,0.271,0.376,0.298,0.257,0.352,0.282,0.29,0.095,0.36,0.351,88,6.8,2.6,31.6
Grichuk,Randal,545341,2018,424,0.245,0.502,0.301,0.242,0.484,0.337,0.3,0.241,0.431,0.34,90.7,18.7,14.4,43.4
Marisnick,Jake,545350,2018,213,0.211,0.399,0.272,0.194,0.354,0.269,0.26,0.161,0.386,0.321,86.7,19.5,8.4,31.3
Stassi,Max,545358,2018,221,0.226,0.394,0.316,0.202,0.392,0.303,0.294,0.19,0.379,0.304,89.9,5.8,8.8,45.6
Trout,Mike,545361,2018,471,0.312,0.628,0.459,0.294,0.602,0.434,0.446,0.308,0.509,0.396,91.2,18.6,16.5,46.2
Herrera,Odubel,546318,2018,550,0.255,0.42,0.31,0.231,0.357,0.286,0.289,0.127,0.328,0.297,86.7,13.2,4.9,31.9
AlmoraJr.,Albert,546991,2018,444,0.286,0.378,0.322,0.247,0.32,0.275,0.29,0.074,0.308,0.304,86.6,8.3,1.4,27.4
Delmonico,Nicky,547170,2018,284,0.215,0.373,0.296,0.216,0.348,0.286,0.297,0.132,0.334,0.299,86.8,14.6,5.9,34.6
Wolters,Tony,547172,2018,182,0.17,0.286,0.292,0.196,0.269,0.273,0.316,0.073,0.249,0.24,85,4.9,3.3,21.9
Harper,Bryce,547180,2018,550,0.249,0.496,0.393,0.263,0.518,0.391,0.406,0.256,0.469,0.374,91,14.4,11.5,45.4
Perez,Roberto,547379,2018,179,0.168,0.263,0.248,0.187,0.306,0.264,0.277,0.119,0.351,0.31,90.8,8.3,5.9,42.6
Martin,Leonys,547982,2018,318,0.255,0.425,0.323,0.266,0.485,0.357,0.337,0.219,0.427,0.354,89.1,18.3,10.7,38.7
Abreu,Jose,547989,2018,499,0.265,0.473,0.325,0.277,0.493,0.356,0.341,0.216,0.419,0.354,91.3,12.2,9.1,45.2
Diaz,Elias,553869,2018,252,0.286,0.452,0.339,0.282,0.44,0.341,0.34,0.158,0.37,0.335,89.6,10.4,6.5,40.5
Narvaez,Omar,553882,2018,280,0.275,0.429,0.363,0.255,0.371,0.321,0.349,0.116,0.351,0.333,85.6,12.9,2.8,25.3
Machado,Dixon,553988,2018,214,0.206,0.29,0.262,0.237,0.34,0.28,0.293,0.103,0.307,0.292,85.7,11,3.4,25.7
Suarez,Eugenio,553993,2018,527,0.283,0.526,0.366,0.275,0.515,0.373,0.362,0.24,0.455,0.374,91.2,14.8,9.7,45.6
Polanco,Gregory,570256,2018,461,0.254,0.499,0.338,0.244,0.444,0.338,0.335,0.2,0.392,0.326,88.9,20.1,9.4,37.8
Santana,Domingo,570267,2018,211,0.265,0.412,0.328,0.223,0.378,0.297,0.294,0.156,0.407,0.351,89.1,11.7,10.2,39.7
Gonzalez,Erik,570481,2018,136,0.265,0.375,0.301,0.247,0.345,0.279,0.285,0.098,0.345,0.332,89.7,3.2,2.9,43
Sanchez,Yolmer,570560,2018,600,0.242,0.372,0.305,0.235,0.344,0.289,0.301,0.109,0.326,0.305,86.7,9.3,3,28.3
Schoop,Jonathan,570731,2018,473,0.233,0.416,0.265,0.225,0.352,0.267,0.26,0.127,0.327,0.296,86.4,11.5,5,30.6
Villanueva,Christian,570799,2018,351,0.236,0.45,0.299,0.222,0.399,0.3,0.287,0.177,0.377,0.317,86.7,20.8,9.7,31.3
Adams,Matt,571431,2018,306,0.239,0.477,0.309,0.24,0.463,0.33,0.31,0.223,0.39,0.315,88.7,19,10.3,39.9
Altherr,Aaron,571437,2018,243,0.181,0.333,0.295,0.214,0.382,0.317,0.324,0.169,0.407,0.341,90.4,10.2,9.7,45.8
Arenado,Nolan,571448,2018,590,0.297,0.561,0.373,0.267,0.48,0.354,0.35,0.213,0.399,0.336,89.8,15.3,7.2,40.5
Barnhart,Tucker,571466,2018,460,0.248,0.372,0.326,0.239,0.351,0.301,0.321,0.112,0.322,0.301,87.1,12.4,3.5,30.3
Bour,Justin,571506,2018,423,0.227,0.404,0.341,0.223,0.405,0.325,0.339,0.182,0.376,0.313,88.9,9.9,10.3,39
Cuevas,Noel,571595,2018,146,0.233,0.315,0.268,0.221,0.298,0.245,0.257,0.077,0.271,0.265,86.4,11.2,1.6,27
Davidson,Matt,571602,2018,434,0.228,0.419,0.319,0.22,0.419,0.322,0.313,0.199,0.437,0.354,90,13.8,12.1,42.3
Freitas,David,571679,2018,93,0.215,0.312,0.264,0.237,0.382,0.299,0.298,0.145,0.363,0.325,90.6,10.5,5.8,35.3
Gennett,Scooter,571697,2018,584,0.31,0.49,0.356,0.257,0.403,0.311,0.311,0.146,0.36,0.326,87.3,14,5.8,32.3
Goodwin,Brian,571718,2018,159,0.239,0.39,0.317,0.225,0.388,0.307,0.306,0.164,0.406,0.349,88.6,12.3,8.7,38.5
Hamilton,Billy,571740,2018,504,0.236,0.327,0.299,0.222,0.266,0.256,0.29,0.044,0.293,0.304,80.5,15.3,0.5,8.5
Haniger,Mitch,571745,2018,596,0.285,0.493,0.366,0.277,0.498,0.37,0.362,0.221,0.436,0.367,90.2,12.7,10.3,43.2
Hernandez,Enrique,571771,2018,402,0.256,0.47,0.333,0.251,0.432,0.333,0.335,0.181,0.362,0.311,89.1,16.5,7.2,37
Holt,Brock,571788,2018,321,0.277,0.411,0.362,0.267,0.389,0.33,0.355,0.122,0.366,0.344,87.9,6.8,3.6,30.8
Kieboom,Spencer,571851,2018,125,0.232,0.32,0.322,0.211,0.286,0.273,0.305,0.075,0.278,0.271,84.7,12.4,1,20.4
Lamb,Jake,571875,2018,207,0.222,0.348,0.307,0.229,0.375,0.31,0.317,0.145,0.378,0.332,88.2,5,6.2,37.9
Maile,Luke,571912,2018,202,0.248,0.366,0.333,0.213,0.332,0.289,0.306,0.12,0.351,0.318,89.3,11.1,5.1,43.1
Muncy,Max,571970,2018,395,0.263,0.582,0.391,0.257,0.542,0.397,0.389,0.285,0.51,0.388,90.3,18.3,16.9,46.4
Murphy,JohnRyan,571974,2018,208,0.202,0.375,0.242,0.187,0.364,0.257,0.231,0.177,0.356,0.284,87,22.3,10,31.4
Myers,Wil,571976,2018,312,0.253,0.446,0.318,0.276,0.453,0.342,0.338,0.177,0.444,0.393,90.5,9.4,7.3,45.7
Naquin,Tyler,571980,2018,174,0.264,0.356,0.295,0.278,0.412,0.312,0.309,0.134,0.394,0.367,89,6.3,4.5,38.9
Owings,Chris,572008,2018,281,0.206,0.302,0.272,0.23,0.371,0.289,0.295,0.14,0.352,0.313,87.8,13.4,5.8,33.7
Phegley,Josh,572033,2018,93,0.204,0.344,0.255,0.151,0.261,0.209,0.207,0.11,0.242,0.208,84.9,14.4,2.9,22.1
Piscotty,Stephen,572039,2018,546,0.267,0.491,0.331,0.268,0.492,0.356,0.332,0.224,0.407,0.337,88.5,13.2,9.6,38.7
Pollock,AJ,572041,2018,413,0.257,0.484,0.315,0.249,0.468,0.334,0.311,0.219,0.397,0.325,89.2,13.5,10,40.6
Rickard,Joey,572073,2018,213,0.244,0.413,0.3,0.21,0.33,0.265,0.268,0.12,0.312,0.283,85.2,18.3,3.8,20.3
Seager,Kyle,572122,2018,583,0.221,0.4,0.273,0.246,0.411,0.305,0.297,0.164,0.365,0.321,89.8,18.5,5.6,39.6
Taylor,MichaelA.,572191,2018,353,0.227,0.357,0.286,0.21,0.335,0.269,0.273,0.125,0.353,0.316,88.5,8.1,6.3,34.3
Thompson,Trayce,572204,2018,128,0.117,0.211,0.161,0.149,0.276,0.204,0.193,0.126,0.296,0.244,85.6,18.7,5,32.5
VoitIII,Luke,572228,2018,143,0.322,0.671,0.398,0.296,0.674,0.437,0.374,0.378,0.58,0.423,93,15.3,20,54
Zunino,Mike,572287,2018,373,0.201,0.41,0.259,0.206,0.419,0.297,0.265,0.214,0.442,0.344,89.5,18,13.8,44.9
Goins,Ryan,572365,2018,115,0.226,0.313,0.25,0.202,0.273,0.222,0.229,0.071,0.278,0.272,87,6.5,1.1,26.4
Carpenter,Matt,572761,2018,564,0.257,0.523,0.374,0.267,0.542,0.391,0.385,0.276,0.476,0.371,90.7,21.6,13.7,44.7
Dickerson,Corey,572816,2018,504,0.3,0.474,0.33,0.283,0.45,0.33,0.317,0.167,0.374,0.336,87.9,15.1,6.1,32.4
Dozier,Brian,572821,2018,553,0.215,0.391,0.305,0.204,0.343,0.288,0.299,0.138,0.306,0.267,86.8,17.5,6.3,29.4
Saladino,Tyler,573135,2018,126,0.246,0.397,0.295,0.244,0.422,0.313,0.299,0.178,0.42,0.36,91.3,17,6.8,43.2
Contreras,Willson,575929,2018,474,0.249,0.39,0.338,0.218,0.361,0.303,0.314,0.144,0.336,0.293,88.2,8,7.3,33.3
Gyorko,Jedd,576397,2018,351,0.262,0.416,0.346,0.228,0.397,0.316,0.318,0.17,0.341,0.29,87.3,15.2,7.6,31.7
Iglesias,Jose,578428,2018,432,0.269,0.389,0.308,0.249,0.334,0.28,0.292,0.086,0.284,0.278,84.8,12.1,1.3,22.6
Travis,Devon,581527,2018,357,0.232,0.381,0.275,0.264,0.404,0.31,0.305,0.14,0.352,0.322,88.4,7.8,5.1,37.8
Hechavarria,Adeiny,588751,2018,296,0.247,0.345,0.277,0.247,0.344,0.275,0.282,0.098,0.317,0.302,87.2,13.6,2.4,33.6
Torreyes,Ronald,591720,2018,100,0.28,0.37,0.294,0.237,0.3,0.244,0.252,0.063,0.28,0.282,81.8,10.4,1.2,9.5
Osuna,Jose,591741,2018,106,0.226,0.396,0.252,0.243,0.377,0.28,0.268,0.134,0.333,0.303,89,9.7,7.1,36.5
Austin,Tyler,592122,2018,244,0.23,0.48,0.287,0.232,0.492,0.336,0.292,0.26,0.498,0.377,89,15.1,15.8,44.1
Bryant,Kris,592178,2018,389,0.272,0.46,0.374,0.248,0.438,0.347,0.356,0.19,0.405,0.343,85.8,17.8,9.1,33.5
Canha,Mark,592192,2018,365,0.249,0.449,0.328,0.25,0.448,0.338,0.331,0.198,0.392,0.33,87,15.5,9,34.8
Casali,Curt,592200,2018,140,0.293,0.45,0.353,0.265,0.382,0.313,0.331,0.117,0.36,0.342,86.9,14.4,4.5,30.9
Castellanos,Nick,592206,2018,620,0.298,0.5,0.354,0.296,0.525,0.374,0.353,0.229,0.46,0.39,89.6,15.2,11.2,40.7
Cowart,Kaleb,592230,2018,112,0.134,0.241,0.21,0.152,0.243,0.215,0.226,0.091,0.276,0.247,86.9,21.8,4.3,30.4
DeShields,Delino,592261,2018,334,0.216,0.281,0.3,0.194,0.257,0.259,0.295,0.063,0.266,0.262,84.3,7.9,1.1,14
Gamel,Ben,592325,2018,257,0.272,0.37,0.358,0.253,0.348,0.311,0.342,0.095,0.342,0.331,88.7,7.2,3,33.5
Goodrum,Niko,592348,2018,444,0.245,0.432,0.315,0.233,0.404,0.311,0.305,0.171,0.387,0.332,88,11.1,8,35.4
Healy,Ryon,592387,2018,493,0.235,0.412,0.277,0.258,0.442,0.322,0.3,0.184,0.389,0.335,89.6,12.3,7.1,41.6
Holaday,Bryan,592407,2018,151,0.205,0.258,0.259,0.194,0.26,0.228,0.252,0.066,0.244,0.239,83.6,15,0.8,17.6
Jones,JaCoby,592444,2018,429,0.207,0.364,0.266,0.229,0.359,0.289,0.289,0.129,0.383,0.345,88.8,12.7,5.9,35.5
Judge,Aaron,592450,2018,413,0.278,0.528,0.392,0.273,0.527,0.393,0.389,0.254,0.532,0.428,94.7,12.4,16.2,54.1
Machado,Manny,592518,2018,632,0.297,0.538,0.367,0.284,0.512,0.369,0.357,0.229,0.408,0.34,91.6,14.4,11.3,48.2
Moran,Colin,592567,2018,415,0.277,0.407,0.34,0.265,0.413,0.327,0.333,0.148,0.363,0.329,88.2,10.7,5.3,35.9
Pederson,Joc,592626,2018,395,0.248,0.522,0.321,0.239,0.443,0.329,0.316,0.204,0.371,0.305,91.5,15.8,8.3,40.6
Realmuto,J.T.,592663,2018,477,0.277,0.484,0.339,0.271,0.472,0.351,0.337,0.201,0.404,0.346,88.9,14.5,9,41.2
Renfroe,Hunter,592669,2018,403,0.248,0.504,0.302,0.24,0.463,0.325,0.296,0.223,0.405,0.326,89.9,18.4,12.4,43.6
Rivera,Yadiel,592680,2018,139,0.173,0.216,0.269,0.183,0.273,0.247,0.279,0.089,0.309,0.285,89.7,3.5,4.4,28.1
Robinson,Drew,592685,2018,109,0.183,0.294,0.288,0.17,0.311,0.268,0.277,0.141,0.434,0.36,88.4,13.1,9.6,36.5
Rosario,Eddie,592696,2018,559,0.288,0.479,0.323,0.242,0.424,0.302,0.281,0.183,0.35,0.298,87.7,17.8,8.3,34.2
Simmons,Andrelton,592743,2018,554,0.292,0.417,0.337,0.275,0.388,0.316,0.325,0.113,0.315,0.3,88.2,7.8,4.1,36.3
Williams,Mason,592863,2018,123,0.293,0.398,0.326,0.25,0.351,0.282,0.291,0.101,0.345,0.329,87.8,9.8,2.1,34.4
Yelich,Christian,592885,2018,574,0.326,0.598,0.402,0.318,0.57,0.416,0.398,0.252,0.498,0.417,92.6,5,12.9,50.8
Merrifield,Whit,593160,2018,632,0.304,0.438,0.366,0.281,0.428,0.343,0.35,0.147,0.375,0.343,87,16.9,4.6,31.2
Bogaerts,Xander,593428,2018,513,0.288,0.522,0.36,0.277,0.493,0.363,0.352,0.215,0.406,0.344,90.6,12.6,9.8,41.8
Bonifacio,Jorge,593528,2018,236,0.225,0.36,0.311,0.236,0.374,0.311,0.324,0.139,0.375,0.337,85.9,19.3,7.7,28.7
Hanson,Alen,593700,2018,294,0.252,0.425,0.271,0.213,0.314,0.243,0.238,0.1,0.3,0.28,84.1,13.8,3.9,21.9
Polanco,Jorge,593871,2018,302,0.288,0.427,0.342,0.25,0.362,0.301,0.314,0.112,0.335,0.318,85.8,17.8,3.7,28.3
Sano,Miguel,593934,2018,266,0.199,0.398,0.281,0.172,0.357,0.273,0.26,0.185,0.401,0.307,90.3,12.6,11.1,44.8
Briceno,Jose,593993,2018,117,0.239,0.385,0.297,0.246,0.375,0.301,0.305,0.129,0.381,0.351,86.6,10.3,4.8,34.9
Herrera,Rosell,594011,2018,278,0.234,0.317,0.285,0.245,0.334,0.283,0.296,0.089,0.317,0.306,87.3,2.4,2.2,32.6
Difo,Wilmer,594694,2018,408,0.23,0.35,0.296,0.238,0.328,0.281,0.307,0.09,0.306,0.297,83.1,12.8,2.4,19
Calhoun,Kole,594777,2018,491,0.208,0.369,0.283,0.248,0.447,0.332,0.32,0.199,0.402,0.337,90.4,12.1,9.3,43.1
Duvall,Adam,594807,2018,384,0.195,0.365,0.274,0.227,0.427,0.318,0.304,0.2,0.403,0.328,89,22.6,10.4,41.6
Eaton,Adam,594809,2018,319,0.301,0.411,0.392,0.271,0.373,0.336,0.37,0.103,0.351,0.341,87.7,9,3.1,30.4
Garcia,Greg,594824,2018,181,0.221,0.304,0.308,0.219,0.319,0.288,0.314,0.099,0.297,0.281,84.3,11.8,2.7,25.2
Gattis,Evan,594828,2018,407,0.226,0.452,0.284,0.221,0.399,0.298,0.284,0.178,0.351,0.293,87.6,17.8,7.6,34.4
Palka,Daniel,594953,2018,417,0.24,0.484,0.294,0.227,0.447,0.312,0.282,0.22,0.452,0.359,92.3,11.6,14.4,49
Schebler,Scott,594988,2018,380,0.255,0.439,0.337,0.26,0.454,0.349,0.345,0.194,0.414,0.354,90.2,8.7,10.6,42.8
Kiermaier,Kevin,595281,2018,332,0.217,0.37,0.281,0.213,0.313,0.269,0.284,0.1,0.319,0.299,86,7.5,4.5,29
Knapp,Andrew,595284,2018,187,0.198,0.316,0.293,0.203,0.347,0.288,0.299,0.144,0.39,0.337,88.4,13.5,8.8,39.5
Riddle,JT,595375,2018,308,0.231,0.377,0.274,0.245,0.373,0.291,0.292,0.127,0.341,0.314,87.6,7.9,5.3,29
Alfaro,Jorge,595751,2018,344,0.262,0.407,0.324,0.228,0.401,0.298,0.293,0.173,0.446,0.38,91.7,8.4,10.6,44.2
Profar,Jurickson,595777,2018,524,0.254,0.458,0.335,0.251,0.394,0.323,0.333,0.143,0.333,0.3,87.3,12.4,5,31.8
Baez,Javier,595879,2018,606,0.29,0.554,0.326,0.267,0.504,0.344,0.306,0.237,0.455,0.37,90.6,9.6,12.6,43.3
Bird,Greg,595885,2018,272,0.199,0.386,0.286,0.198,0.398,0.298,0.287,0.2,0.348,0.274,87.9,19.6,10.6,33.3
Cave,Jake,595909,2018,283,0.265,0.473,0.311,0.256,0.48,0.34,0.309,0.225,0.493,0.401,89.2,10.5,14.5,38.2
Hedges,Austin,595978,2018,303,0.231,0.429,0.282,0.203,0.345,0.26,0.256,0.142,0.332,0.288,85.6,16.1,6.5,29.9
